Threat Category,Threat/Content Name,ID,Source address,Source Host Name,Source Country,Hour Received,Day Received,Count
info-leak,HTTP /etc/passwd Access Attempt,35107,5.101.0.209,5.101.0.209,Russian Federation,12/29/2019 17:00,"Sun, Dec 29, 2019",1
info-leak,HTTP Non-RFC Compliant Request,39143,37.120.215.194,37.120.215.194,United States,1/24/2020 18:00,"Fri, Jan 24, 2020",1
info-leak,HTTP Non-RFC Compliant Request,39143,94.102.49.104,94.102.49.104,Netherlands,12/10/2019 21:00,"Tue, Dec 10, 2019",1
info-leak,HTTP Non-RFC Compliant Request,39143,78.83.114.96,78.83.114.96,Bulgaria,10/18/2019 9:00,"Fri, Oct 18, 2019",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,1/4/2020 10:00,"Sat, Jan 4, 2020",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,11/9/2019 14:00,"Sat, Nov 9, 2019",1
info-leak,OpenSSL TLS Malformed Heartbeat Request Found - Heartbleed,36397,46.37.194.112,46.37.194.112,Ukraine,10/15/2019 20:00,"Tue, Oct 15, 2019",1
info-leak,HTTP Non-RFC Compliant Request,39143,113.173.239.221,113.173.239.221,Viet Nam,10/29/2019 3:00,"Tue, Oct 29, 2019",1
info-leak,HTTP Non-RFC Compliant Request,39143,186.179.100.181,186.179.100.181,Colombia,10/18/2019 21:00,"Fri, Oct 18, 2019",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,10/23/2019 19:00,"Wed, Oct 23, 2019",1
info-leak,HTTP Non-RFC Compliant Request,39143,94.102.49.104,94.102.49.104,Netherlands,12/10/2019 18:00,"Tue, Dec 10, 2019",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,1/1/2020 2:00,"Wed, Jan 1, 2020",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,1/6/2020 6:00,"Mon, Jan 6, 2020",1
info-leak,Wordpress system.multicall XMLRPC Information Disclosure Vulnerability,38916,134.249.141.83,134.249.141.83,Ukraine,11/6/2019 22:00,"Wed, Nov 6, 2019",1
info-leak,WordPress CuckooTap Theme Arbitrary File Download Vulnerability,37363,104.219.41.62,104.219.41.62,United States,1/6/2020 14:00,"Mon, Jan 6, 2020",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,10/13/2019 21:00,"Sun, Oct 13, 2019",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,12/10/2019 5:00,"Tue, Dec 10, 2019",1
info-leak,HTTP Non-RFC Compliant Request,39143,113.172.36.230,113.172.36.230,Viet Nam,11/3/2019 12:00,"Sun, Nov 3, 2019",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,12/8/2019 8:00,"Sun, Dec 8, 2019",1
info-leak,ZmEu Scanner Detection,34605,106.52.140.229,106.52.140.229,China,10/5/2019 21:00,"Sat, Oct 5, 2019",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,1/6/2020 21:00,"Mon, Jan 6, 2020",1
info-leak,HTTP Non-RFC Compliant Request,39143,37.120.215.194,37.120.215.194,United States,1/24/2020 16:00,"Fri, Jan 24, 2020",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,12/26/2019 1:00,"Thu, Dec 26, 2019",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,1/7/2020 10:00,"Tue, Jan 7, 2020",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,10/13/2019 22:00,"Sun, Oct 13, 2019",1
info-leak,HTTP Non-RFC Compliant Request,39143,185.253.80.104,185.253.80.104,Italy,10/16/2019 12:00,"Wed, Oct 16, 2019",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,10/13/2019 23:00,"Sun, Oct 13, 2019",1
info-leak,HTTP Non RFC-Compliant Response Found,32880,208.44.252.27,208.44.252.27,United States,10/13/2019 19:00,"Sun, Oct 13, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,12/5/2019 0:00,"Thu, Dec 5, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,10/17/2019 13:00,"Thu, Oct 17, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,11/6/2019 6:00,"Wed, Nov 6, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,10/4/2019 14:00,"Fri, Oct 4, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,10/17/2019 20:00,"Thu, Oct 17, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,12/19/2019 19:00,"Thu, Dec 19, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,11/4/2019 2:00,"Mon, Nov 4, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,104.237.135.202,104.237.135.202,United States,10/19/2019 9:00,"Sat, Oct 19, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,1/21/2020 19:00,"Tue, Jan 21, 2020",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,10/22/2019 3:00,"Tue, Oct 22, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,1/26/2020 6:00,"Sun, Jan 26, 2020",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,11/20/2019 0:00,"Wed, Nov 20, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,11/6/2019 23:00,"Wed, Nov 6, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,10/11/2019 7:00,"Fri, Oct 11, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,12/23/2019 22:00,"Mon, Dec 23, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,11/7/2019 3:00,"Thu, Nov 7, 2019",1
spyware,Gracewire backdoor Commands and Control Traffic,18679,167.172.102.81,167.172.102.81,United States,12/13/2019 20:00,"Fri, Dec 13, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,10/30/2019 13:00,"Wed, Oct 30, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,1/19/2020 22:00,"Sun, Jan 19, 2020",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,12/3/2019 3:00,"Tue, Dec 3, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,172.105.150.30,172.105.150.30,United States,11/21/2019 13:00,"Thu, Nov 21, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,10/30/2019 20:00,"Wed, Oct 30, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,12/3/2019 0:00,"Tue, Dec 3, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,11/22/2019 0:00,"Fri, Nov 22, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,172.105.150.30,172.105.150.30,United States,11/21/2019 13:00,"Thu, Nov 21, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,12/27/2019 19:00,"Fri, Dec 27, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,104.237.135.202,104.237.135.202,United States,10/19/2019 9:00,"Sat, Oct 19, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,11/16/2019 3:00,"Sat, Nov 16, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,172.105.66.66,172.105.66.66,Germany,1/4/2020 21:00,"Sat, Jan 4, 2020",1
spyware,Gh0st.Gen Command and Control Traffic,13264,172.105.66.66,172.105.66.66,Germany,1/4/2020 21:00,"Sat, Jan 4, 2020",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,1/9/2020 18:00,"Thu, Jan 9, 2020",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,12/14/2019 19:00,"Sat, Dec 14, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,10/24/2019 7:00,"Thu, Oct 24, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,1/14/2020 18:00,"Tue, Jan 14, 2020",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,11/8/2019 23:00,"Fri, Nov 8, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,1/5/2020 21:00,"Sun, Jan 5, 2020",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,1/26/2020 4:00,"Sun, Jan 26, 2020",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,11/20/2019 4:00,"Wed, Nov 20, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,1/7/2020 23:00,"Tue, Jan 7, 2020",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,11/29/2019 3:00,"Fri, Nov 29, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,10/4/2019 21:00,"Fri, Oct 4, 2019",1
spyware,NJRat.Gen Command and Control Traffic,11921,66.240.205.34,66.240.205.34,United States,12/26/2019 0:00,"Thu, Dec 26, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,12/12/2019 2:00,"Thu, Dec 12, 2019",1
spyware,Gh0st.Gen Command and Control Traffic,13264,66.240.205.34,66.240.205.34,United States,1/1/2020 19:00,"Wed, Jan 1, 2020",1
sql-injection,HTTP SQL Injection Attempt,37845,50.63.160.121,50.63.160.121,United States,1/2/2020 21:00,"Thu, Jan 2, 2020",3
sql-injection,HTTP SQL Injection Attempt,54608,50.63.160.121,50.63.160.121,United States,1/2/2020 21:00,"Thu, Jan 2, 2020",2
